timestamp,station_id,location_type,vehicle_id,vehicle_type,arrival_time,charging_start_time,charging_end_time,waiting_time,battery_capacity_kwh,initial_soc,final_soc,energy_consumed_kwh,charging_power_kw,charging_duration,queue_length,station_load,electricity_price,renewable_energy_ratio,traffic_density,weather_condition,day_of_week,time_slot,charging_demand,assigned_charger_id,charging_priority,optimization_reward
2025-03-22 12:15:00,ST015,Highway,EV17729,Car,2025-03-22 12:15:00,2025-03-22 12:27:00,2025-03-22 13:28:00,12,75,22.16466632,90.05105195,50.91478922,50,61.0,6,49.82136394,5.67,0.464031545,Medium,Clear,Saturday,Off-Peak,50.81176117,CH1,High,-11.04332645
2025-03-22 12:30:00,ST002,Highway,EV17730,Bus,2025-03-22 12:30:00,2025-03-22 12:33:00,2025-03-22 13:02:00,3,30,26.76598914,100.0,21.97020326,50,29.0,6,49.44637414,11.75,0.737359847,Medium,Cloudy,Saturday,Off-Peak,46.90970445,CH5,Medium,6.231520575
2025-03-22 12:45:00,ST019,Urban,EV17731,Two-Wheeler,2025-03-22 12:45:00,2025-03-22 12:56:00,2025-03-22 15:17:00,11,30,44.8836455,99.90904538,16.50761997,7,141.0,2,35.33453976,13.86,0.495854053,Medium,Clear,Saturday,Off-Peak,34.04431031,CH2,Medium,-4.191286377
2025-03-22 13:00:00,ST004,Highway,EV17732,Bus,2025-03-22 13:00:00,2025-03-22 13:10:00,2025-03-22 14:33:00,10,60,50.79571384,100.0,29.5225717,22,83.0,4,62.49858697,13.14,0.484798914,Medium,Rainy,Saturday,Off-Peak,66.34774493,CH1,Low,-9.955749985
2025-03-22 13:15:00,ST007,Highway,EV17733,Bus,2025-03-22 13:15:00,2025-03-22 13:23:00,2025-03-22 14:02:00,8,75,56.32500519,99.66739242,32.50679042,50,39.0,4,50.98496618,6.88,0.555697408,Medium,Cloudy,Saturday,Off-Peak,47.67426501,CH9,High,-3.526071008
2025-03-22 13:30:00,ST017,Highway,EV17734,Two-Wheeler,2025-03-22 13:30:00,2025-03-22 13:50:00,2025-03-22 14:10:00,20,30,58.33986323,100.0,12.49804103,50,20.0,3,46.58709042,7.9,0.56493747,Medium,Cloudy,Saturday,Off-Peak,49.94148325,CH6,High,-13.86929397
2025-03-22 13:45:00,ST016,Urban,EV17735,Bus,2025-03-22 13:45:00,2025-03-22 13:56:00,2025-03-22 18:00:00,11,60,23.74906159,98.51677303,44.86062686,11,244.0,1,50.91965174,8.42,0.761629337,Medium,Cloudy,Saturday,Off-Peak,53.9302698,CH5,High,1.164949751
2025-03-22 14:00:00,ST013,Highway,EV17736,Bus,2025-03-22 14:00:00,2025-03-22 14:11:00,2025-03-22 19:28:00,11,100,41.73958322,99.93827082,58.19868759,11,317.0,3,62.72877064,14.35,0.786466371,Medium,Clear,Saturday,Off-Peak,62.46752324,CH8,Low,-1.451763008
2025-03-22 14:15:00,ST008,Highway,EV17737,Bus,2025-03-22 14:15:00,2025-03-22 14:24:00,2025-03-22 17:59:00,9,30,20.25355056,100.0,23.92393483,7,215.0,4,47.95431943,8.95,0.785396882,Medium,Rainy,Saturday,Off-Peak,49.43146138,CH1,Medium,2.971042582
2025-03-22 14:30:00,ST016,Highway,EV17738,Car,2025-03-22 14:30:00,2025-03-22 14:48:00,2025-03-22 15:15:00,18,40,33.75431763,91.5188885,23.10582835,50,27.0,2,61.12047248,13.51,0.636682054,Medium,Clear,Saturday,Off-Peak,56.20226045,CH1,High,-12.12363287
2025-03-22 14:45:00,ST004,Urban,EV17739,Car,2025-03-22 14:45:00,2025-03-22 14:51:00,2025-03-22 17:03:00,6,30,48.32968241,100.0,15.50109528,7,132.0,3,58.68147628,14.91,0.528010092,Medium,Cloudy,Saturday,Off-Peak,54.04511314,CH9,High,-3.39599251
2025-03-22 15:00:00,ST007,Urban,EV17740,Bus,2025-03-22 15:00:00,2025-03-22 15:11:00,2025-03-22 16:21:00,11,30,12.57126125,98.64240646,25.82134356,22,70.0,3,51.52725691,9.36,0.596541279,Medium,Clear,Saturday,Off-Peak,56.01696435,CH9,High,-4.909212998
2025-03-22 15:15:00,ST019,Highway,EV17741,Car,2025-03-22 15:15:00,2025-03-22 15:24:00,2025-03-22 18:52:00,9,75,49.82637362,100.0,37.63021978,11,208.0,2,52.4742686,14.55,0.584146284,Medium,Cloudy,Saturday,Off-Peak,51.32124358,CH4,High,-2.970465191
2025-03-22 15:30:00,ST008,Highway,EV17742,Car,2025-03-22 15:30:00,2025-03-22 15:33:00,2025-03-22 17:02:00,3,75,52.94808404,96.59866525,32.73793591,22,89.0,4,40.58251343,11.46,0.530535937,Medium,Cloudy,Saturday,Off-Peak,35.74848819,CH1,Low,2.799575438
2025-03-22 15:45:00,ST013,Highway,EV17743,Bus,2025-03-22 15:45:00,2025-03-22 15:52:00,2025-03-22 22:18:00,7,100,28.2151109,99.02264935,70.80753845,11,386.0,7,65.90858209,9.45,0.489275112,Medium,Cloudy,Saturday,Off-Peak,61.21107064,CH6,Low,-9.003463045
2025-03-22 16:00:00,ST014,Highway,EV17744,Two-Wheeler,2025-03-22 16:00:00,2025-03-22 16:10:00,2025-03-22 17:01:00,10,75,40.58225861,97.29902468,42.53757456,50,51.0,2,32.03554657,14.52,0.583079757,Medium,Cloudy,Saturday,Off-Peak,34.40943895,CH9,Low,0.085283404
2025-03-22 16:15:00,ST007,Urban,EV17745,Bus,2025-03-22 16:15:00,2025-03-22 16:23:00,2025-03-22 18:18:00,8,30,29.68295429,100.0,21.09511371,11,115.0,0,38.92155357,5.53,0.757144597,Medium,Clear,Saturday,Off-Peak,36.4199698,CH7,Medium,6.930027208
2025-03-22 16:30:00,ST017,Urban,EV17746,Bus,2025-03-22 16:30:00,2025-03-22 16:39:00,2025-03-22 19:29:00,9,100,36.23965821,98.64511591,62.4054577,22,170.0,1,55.54353028,10.23,0.631349419,Medium,Cloudy,Saturday,Off-Peak,58.01901595,CH3,Medium,-1.668223478
2025-03-22 16:45:00,ST018,Urban,EV17747,Car,2025-03-22 16:45:00,2025-03-22 16:53:00,2025-03-22 18:27:00,8,40,15.28994651,100.0,33.88402139,22,94.0,2,55.596715,12.89,0.508292864,Medium,Cloudy,Saturday,Off-Peak,60.18309214,CH4,Medium,-4.870557093
2025-03-22 17:00:00,ST013,Highway,EV17748,Car,2025-03-22 17:00:00,2025-03-22 17:09:00,2025-03-22 22:13:00,9,40,10.84337085,99.78068146,35.57492424,7,304.0,5,67.49844627,11.16,0.170225278,High,Rainy,Saturday,Peak,64.28992503,CH9,Low,-19.89293092
2025-03-22 17:15:00,ST020,Urban,EV17749,Car,2025-03-22 17:15:00,2025-03-22 17:22:00,2025-03-23 02:17:00,7,100,38.50574018,100.0,61.49425982,7,535.0,7,100.0,7.03,0.224007134,High,Clear,Saturday,Peak,97.65820616,CH10,Medium,-23.77978598
2025-03-22 17:30:00,ST008,Highway,EV17750,Car,2025-03-22 17:30:00,2025-03-22 17:31:00,2025-03-22 20:14:00,1,60,51.1581901,100.0,29.30508594,11,163.0,0,71.9272187,10.06,0.31445788,High,Rainy,Saturday,Peak,72.97535563,CH7,Low,-5.951707329
2025-03-22 17:45:00,ST017,Highway,EV17751,Car,2025-03-22 17:45:00,2025-03-22 17:57:00,2025-03-22 21:48:00,12,40,33.44077227,100.0,26.62369109,7,231.0,10,75.76939043,6.35,0.188038082,High,Clear,Saturday,Peak,80.00034108,CH10,High,-26.51273562
2025-03-22 18:00:00,ST015,Urban,EV17752,Bus,2025-03-22 18:00:00,2025-03-22 18:12:00,2025-03-22 22:24:00,12,75,37.08880845,98.85773935,46.32669818,11,252.0,4,99.8719227,11.1,0.281358397,High,Rainy,Saturday,Peak,98.76309093,CH1,Low,-25.53363263
2025-03-22 18:15:00,ST003,Highway,EV17753,Two-Wheeler,2025-03-22 18:15:00,2025-03-22 18:25:00,2025-03-22 21:42:00,10,60,44.24071552,100.0,33.45557069,11,197.0,3,71.33416029,8.53,0.24044825,High,Rainy,Saturday,Peak,72.94690796,CH8,High,-18.55338457
2025-03-22 18:30:00,ST010,Highway,EV17754,Bus,2025-03-22 18:30:00,2025-03-22 18:51:00,2025-03-23 00:23:00,21,100,39.60427919,100.0,60.39572081,11,332.0,1,92.19247243,10.79,0.38840017,High,Cloudy,Saturday,Peak,96.72463585,CH8,Low,-28.28648938
2025-03-22 18:45:00,ST015,Highway,EV17755,Car,2025-03-22 18:45:00,2025-03-22 18:57:00,2025-03-22 23:57:00,12,75,25.84427764,99.24811535,55.05287828,11,300.0,6,100.0,9.28,0.241369691,High,Cloudy,Saturday,Peak,95.15126013,CH10,High,-27.75890926
2025-03-22 19:00:00,ST002,Highway,EV17756,Bus,2025-03-22 19:00:00,2025-03-22 19:03:00,2025-03-22 23:23:00,3,60,48.60045502,99.21957146,30.37146987,7,260.0,5,100.0,6.41,0.38684378,High,Rainy,Saturday,Peak,99.36262138,CH2,High,-13.89468661
2025-03-22 19:15:00,ST010,Highway,EV17757,Bus,2025-03-22 19:15:00,2025-03-22 19:24:00,2025-03-23 02:45:00,9,100,19.17786278,100.0,80.82213722,11,441.0,5,89.96088938,7.96,0.182963617,High,Cloudy,Saturday,Peak,87.24744387,CH10,Medium,-24.00326937
2025-03-22 19:30:00,ST015,Urban,EV17758,Two-Wheeler,2025-03-22 19:30:00,2025-03-22 19:38:00,2025-03-22 23:11:00,8,100,59.80861637,99.03524102,39.22662464,11,213.0,6,84.331557,14.68,0.166814247,High,Cloudy,Saturday,Peak,82.95317568,CH2,Low,-22.86188398
2025-03-22 19:45:00,ST007,Highway,EV17759,Car,2025-03-22 19:45:00,2025-03-22 19:49:00,2025-03-22 22:57:00,4,40,44.25756182,99.16924005,21.96467129,7,188.0,7,94.85372248,10.26,0.255913005,High,Cloudy,Saturday,Peak,97.66915505,CH8,Low,-18.79335434
2025-03-22 20:00:00,ST013,Urban,EV17760,Car,2025-03-22 20:00:00,2025-03-22 20:04:00,2025-03-22 20:27:00,4,40,54.79031371,100.0,18.08387452,50,23.0,0,99.76942645,5.04,0.234658969,High,Rainy,Saturday,Peak,96.394841,CH1,Medium,-16.91411622
2025-03-22 20:15:00,ST004,Highway,EV17761,Bus,2025-03-22 20:15:00,2025-03-22 20:25:00,2025-03-23 03:30:00,10,100,50.47833556,100.0,49.52166444,7,425.0,9,76.57474245,5.53,0.316644032,High,Cloudy,Saturday,Peak,75.97396108,CH10,High,-20.31562752
2025-03-22 20:30:00,ST009,Urban,EV17762,Car,2025-03-22 20:30:00,2025-03-22 20:36:00,2025-03-22 21:26:00,6,30,32.93845984,95.05489295,18.63492993,22,50.0,6,100.0,10.24,0.256446894,High,Cloudy,Saturday,Peak,96.91386061,CH3,Low,-21.30659318
2025-03-22 20:45:00,ST017,Highway,EV17763,Two-Wheeler,2025-03-22 20:45:00,2025-03-22 21:01:00,2025-03-23 03:48:00,16,60,20.3265532,99.60261651,47.56563799,7,407.0,5,67.82950685,6.83,0.27364126,High,Cloudy,Saturday,Peak,70.42438117,CH2,High,-23.85666357
2025-03-22 21:00:00,ST014,Urban,EV17764,Bus,2025-03-22 21:00:00,2025-03-22 21:06:00,2025-03-23 02:54:00,6,75,46.54215158,100.0,40.09338631,7,348.0,4,85.80256888,14.35,0.313563255,High,Cloudy,Saturday,Peak,90.14559984,CH9,Medium,-15.75361612
2025-03-22 21:15:00,ST006,Urban,EV17765,Bus,2025-03-22 21:15:00,2025-03-22 21:22:00,2025-03-23 00:23:00,7,60,46.23046671,100.0,32.26171998,11,181.0,0,62.16169545,8.84,0.300603338,High,Clear,Saturday,Peak,66.54615649,CH5,Low,-10.41423896
2025-03-22 21:30:00,ST004,Urban,EV17766,Bus,2025-03-22 21:30:00,2025-03-22 21:42:00,2025-03-22 22:42:00,12,60,24.27116515,100.0,45.43730091,50,60.0,3,87.39363885,11.19,0.236662791,High,Rainy,Saturday,Peak,85.14007644,CH6,Medium,-23.87884403
2025-03-22 21:45:00,ST018,Highway,EV17767,Bus,2025-03-22 21:45:00,2025-03-22 21:46:00,2025-03-23 00:21:00,1,100,40.19791282,97.12775767,56.92984485,22,155.0,7,74.77713453,11.84,0.335857826,High,Clear,Saturday,Peak,73.84306401,CH3,Medium,-9.379692119
2025-03-22 22:00:00,ST011,Highway,EV17768,Two-Wheeler,2025-03-22 22:00:00,2025-03-22 22:09:00,2025-03-23 01:11:00,9,75,54.66082602,99.24049286,33.43475013,11,182.0,14,36.2436444,14.64,0.14785,Low,Clear,Saturday,Off-Peak,37.5744634,CH9,Low,-18.81322887
2025-03-22 22:15:00,ST018,Urban,EV17769,Two-Wheeler,2025-03-22 22:15:00,2025-03-22 22:21:00,2025-03-22 22:35:00,6,30,35.74311998,76.91473678,12.35148504,50,14.0,3,21.81105433,11.98,0.352294655,Low,Clear,Saturday,Off-Peak,24.66010179,CH3,Medium,-1.293371208
2025-03-22 22:30:00,ST018,Highway,EV17770,Two-Wheeler,2025-03-22 22:30:00,2025-03-22 22:44:00,2025-03-23 02:31:00,14,60,30.63134642,100.0,41.62119215,11,227.0,9,20.49011194,14.57,0.288792722,Low,Clear,Saturday,Off-Peak,24.05718796,CH5,High,-13.93424073
2025-03-22 22:45:00,ST019,Urban,EV17771,Two-Wheeler,2025-03-22 22:45:00,2025-03-22 22:50:00,2025-03-22 23:51:00,5,75,41.06594646,100.0,44.20054016,50,61.0,4,15.30654292,6.0,0.11629084,Low,Cloudy,Saturday,Off-Peak,11.50534868,CH1,High,-6.572583375
2025-03-22 23:00:00,ST017,Highway,EV17772,Car,2025-03-22 23:00:00,2025-03-22 23:14:00,2025-03-23 03:35:00,14,75,59.4867123,100.0,30.38496578,7,261.0,8,21.15120412,10.74,0.256049649,Low,Rainy,Saturday,Off-Peak,17.17958814,CH6,High,-14.54875134
2025-03-22 23:15:00,ST018,Highway,EV17773,Bus,2025-03-22 23:15:00,2025-03-22 23:23:00,2025-03-23 05:03:00,8,60,34.23098133,100.0,39.4614112,7,340.0,5,31.4279588,11.2,0.120929631,Low,Clear,Saturday,Off-Peak,30.49119077,CH8,High,-13.15770282
2025-03-22 23:30:00,ST008,Urban,EV17774,Two-Wheeler,2025-03-22 23:30:00,2025-03-22 23:34:00,2025-03-23 00:46:00,4,75,28.95973524,100.0,53.28019857,50,72.0,4,21.67944412,10.94,0.233969355,Low,Cloudy,Saturday,Off-Peak,19.05845128,CH4,Medium,-3.31680818
2025-03-22 23:45:00,ST014,Urban,EV17775,Car,2025-03-22 23:45:00,2025-03-22 23:48:00,2025-03-23 11:53:00,3,100,15.3330507,99.94147144,84.60842074,7,725.0,4,25.2649404,9.05,0.244205107,Low,Rainy,Saturday,Off-Peak,25.74368447,CH6,Medium,-2.726834873
2025-03-23 00:00:00,ST019,Highway,EV17776,Bus,2025-03-23 00:00:00,2025-03-23 00:08:00,2025-03-23 04:27:00,8,60,19.67770826,99.05180308,47.62445689,11,259.0,2,15.12051829,5.78,0.116897341,Low,Clear,Sunday,Off-Peak,10.97409987,CH8,Low,-8.517183439
2025-03-23 00:15:00,ST014,Highway,EV17777,Bus,2025-03-23 00:15:00,2025-03-23 00:36:00,2025-03-23 05:33:00,21,40,12.75401106,99.44423865,34.67609104,7,297.0,2,17.51601545,12.9,0.107651892,Low,Rainy,Sunday,Off-Peak,21.98316229,CH2,Medium,-22.27364633
2025-03-23 00:30:00,ST010,Urban,EV17778,Car,2025-03-23 00:30:00,2025-03-23 00:38:00,2025-03-23 03:12:00,8,40,31.28669104,100.0,27.48532359,11,154.0,10,31.90949016,10.58,0.347205651,Low,Clear,Sunday,Off-Peak,32.0103289,CH5,Low,-8.965728504
2025-03-23 00:45:00,ST015,Highway,EV17779,Bus,2025-03-23 00:45:00,2025-03-23 00:47:00,2025-03-23 01:25:00,2,60,52.77566194,100.0,28.33460284,50,38.0,11,31.61033126,12.72,0.169854034,Low,Clear,Sunday,Off-Peak,33.39571131,CH3,Low,-8.726445219
2025-03-23 01:00:00,ST004,Urban,EV17780,Two-Wheeler,2025-03-23 01:00:00,2025-03-23 01:01:00,2025-03-23 02:45:00,1,75,51.78390896,100.0,36.16206828,22,104.0,4,28.20087002,13.03,0.145454439,Low,Cloudy,Sunday,Off-Peak,23.65045063,CH5,Low,-4.27654083
2025-03-23 01:15:00,ST015,Highway,EV17781,Car,2025-03-23 01:15:00,2025-03-23 01:28:00,2025-03-23 02:40:00,13,100,40.10343624,100.0,59.89656376,50,72.0,7,19.04681923,6.53,0.306799352,Low,Rainy,Sunday,Off-Peak,20.13135383,CH7,High,-11.1053833
2025-03-23 01:30:00,ST006,Urban,EV17782,Two-Wheeler,2025-03-23 01:30:00,2025-03-23 01:40:00,2025-03-23 02:12:00,10,30,53.52511783,93.21494415,11.9069479,22,32.0,1,24.09873954,8.09,0.298199947,Low,Rainy,Sunday,Off-Peak,25.6256697,CH9,High,-6.3737495
2025-03-23 01:45:00,ST011,Highway,EV17783,Car,2025-03-23 01:45:00,2025-03-23 01:59:00,2025-03-23 04:34:00,14,60,49.13061018,96.69894447,28.54100057,11,155.0,7,18.8342814,11.81,0.207935851,Low,Cloudy,Sunday,Off-Peak,23.46404147,CH4,High,-15.02878074
2025-03-23 02:00:00,ST009,Highway,EV17784,Two-Wheeler,2025-03-23 02:00:00,2025-03-23 02:00:00,2025-03-23 03:06:00,0,100,37.61698092,92.94965301,55.33267209,50,66.0,7,23.74536775,9.4,0.312867933,Low,Rainy,Sunday,Off-Peak,25.34391845,CH8,High,1.136964451
2025-03-23 02:15:00,ST020,Urban,EV17785,Bus,2025-03-23 02:15:00,2025-03-23 02:31:00,2025-03-23 03:25:00,16,40,51.61818633,100.0,19.35272547,22,54.0,4,18.35464547,13.26,0.286753459,Low,Clear,Sunday,Off-Peak,15.03001195,CH10,Medium,-13.06832533
2025-03-23 02:30:00,ST007,Highway,EV17786,Bus,2025-03-23 02:30:00,2025-03-23 02:41:00,2025-03-23 06:58:00,11,40,21.3075059,96.28582091,29.991326,7,257.0,1,11.04444278,13.33,0.215283596,Low,Rainy,Sunday,Off-Peak,10.2164155,CH6,Medium,-7.250380679
2025-03-23 02:45:00,ST015,Highway,EV17787,Two-Wheeler,2025-03-23 02:45:00,2025-03-23 02:58:00,2025-03-23 08:34:00,13,60,33.78317731,99.2943061,39.30667727,7,336.0,8,34.55743965,11.5,0.224531435,Low,Cloudy,Sunday,Off-Peak,34.60389062,CH9,High,-17.17554487
2025-03-23 03:00:00,ST008,Highway,EV17788,Car,2025-03-23 03:00:00,2025-03-23 03:08:00,2025-03-23 04:36:00,8,30,48.2309086,100.0,15.53072742,11,88.0,9,30.62241574,7.58,0.377114658,Low,Clear,Sunday,Off-Peak,32.59012987,CH6,Low,-7.311043396
2025-03-23 03:15:00,ST019,Urban,EV17789,Bus,2025-03-23 03:15:00,2025-03-23 03:23:00,2025-03-23 05:29:00,8,30,50.42938064,99.56186937,14.73974662,7,126.0,7,17.19063772,5.75,0.126801545,Low,Rainy,Sunday,Off-Peak,14.2620714,CH10,Low,-11.13408118
2025-03-23 03:30:00,ST014,Highway,EV17790,Bus,2025-03-23 03:30:00,2025-03-23 03:39:00,2025-03-23 09:00:00,9,75,23.47095498,100.0,57.39678377,11,321.0,6,17.18159302,11.59,0.254157239,Low,Clear,Sunday,Off-Peak,20.34679522,CH9,Medium,-7.81160143
2025-03-23 03:45:00,ST007,Highway,EV17791,Car,2025-03-23 03:45:00,2025-03-23 03:47:00,2025-03-23 04:42:00,2,60,12.35545848,90.12568309,46.66213476,50,55.0,3,26.29746634,7.02,0.106077685,Low,Rainy,Sunday,Off-Peak,27.02979616,CH2,Medium,-5.577162719
2025-03-23 04:00:00,ST010,Urban,EV17792,Two-Wheeler,2025-03-23 04:00:00,2025-03-23 04:14:00,2025-03-23 09:37:00,14,75,49.39465238,99.79055169,37.79692448,7,323.0,2,28.22512624,11.83,0.174764519,Low,Clear,Sunday,Off-Peak,27.83151721,CH5,Low,-15.40208967
2025-03-23 04:15:00,ST006,Highway,EV17793,Bus,2025-03-23 04:15:00,2025-03-23 04:30:00,2025-03-23 06:01:00,15,100,22.56894496,98.78271545,76.21377049,50,91.0,9,29.22971193,14.65,0.139664697,Low,Clear,Sunday,Off-Peak,24.55186322,CH1,Medium,-21.15600146
2025-03-23 04:30:00,ST004,Urban,EV17794,Car,2025-03-23 04:30:00,2025-03-23 04:43:00,2025-03-23 05:33:00,13,40,49.74662517,95.97289672,18.49050862,22,50.0,5,19.20553458,13.97,0.398149411,Low,Cloudy,Sunday,Off-Peak,23.94571887,CH7,Medium,-7.396624587
2025-03-23 04:45:00,ST015,Highway,EV17795,Car,2025-03-23 04:45:00,2025-03-23 04:55:00,2025-03-23 06:01:00,10,100,40.35788389,95.99346617,55.63558228,50,66.0,11,26.58594127,8.16,0.382924295,Low,Cloudy,Sunday,Off-Peak,31.10617387,CH1,Medium,-9.329459409
2025-03-23 05:00:00,ST004,Urban,EV17796,Bus,2025-03-23 05:00:00,2025-03-23 05:09:00,2025-03-23 07:46:00,9,100,42.13644945,99.76396352,57.62751407,22,157.0,2,16.82606206,9.45,0.202226333,Low,Rainy,Sunday,Off-Peak,21.27140626,CH8,Low,-7.298422434
2025-03-23 05:15:00,ST015,Highway,EV17797,Car,2025-03-23 05:15:00,2025-03-23 05:31:00,2025-03-23 10:45:00,16,60,38.94197553,100.0,36.63481468,7,314.0,7,23.84852087,12.24,0.244199343,Low,Rainy,Sunday,Off-Peak,22.59787882,CH6,Low,-16.94372388
2025-03-23 05:30:00,ST014,Highway,EV17798,Car,2025-03-23 05:30:00,2025-03-23 05:37:00,2025-03-23 06:03:00,7,30,22.39195289,96.73011074,22.30144735,50,26.0,2,27.22847761,9.52,0.343793688,Low,Rainy,Sunday,Off-Peak,23.60944131,CH8,Low,-3.131884868
2025-03-23 05:45:00,ST019,Urban,EV17799,Two-Wheeler,2025-03-23 05:45:00,2025-03-23 05:56:00,2025-03-23 13:14:00,11,100,19.00148431,99.34099994,80.33951563,11,438.0,0,26.61235814,10.69,0.22579017,Low,Cloudy,Sunday,Off-Peak,26.47078817,CH4,High,-9.548766542
2025-03-23 06:00:00,ST018,Urban,EV17800,Bus,2025-03-23 06:00:00,2025-03-23 06:05:00,2025-03-23 08:45:00,5,60,49.9306035,98.95856795,29.41677867,11,160.0,9,24.02344512,8.42,0.138010503,Low,Rainy,Sunday,Off-Peak,24.90055376,CH7,Medium,-10.16437393
2025-03-23 06:15:00,ST013,Urban,EV17801,Car,2025-03-23 06:15:00,2025-03-23 06:27:00,2025-03-23 08:47:00,12,40,40.4160885,100.0,23.8335646,11,140.0,7,36.84617949,10.17,0.361176464,Low,Cloudy,Sunday,Off-Peak,36.85275211,CH1,Low,-12.03394199
2025-03-23 06:30:00,ST012,Highway,EV17802,Car,2025-03-23 06:30:00,2025-03-23 06:41:00,2025-03-23 08:33:00,11,30,55.12498636,98.75373359,13.08862417,7,112.0,3,21.77425916,9.97,0.345678245,Low,Clear,Sunday,Off-Peak,24.39828672,CH7,High,-6.484504467
2025-03-23 06:45:00,ST008,Urban,EV17803,Bus,2025-03-23 06:45:00,2025-03-23 06:53:00,2025-03-23 07:26:00,8,30,28.00354808,100.0,21.59893558,50,33.0,11,38.24093195,9.72,0.368052702,Low,Rainy,Sunday,Off-Peak,35.29164871,CH5,Medium,-10.10660532
2025-03-23 07:00:00,ST009,Highway,EV17804,Car,2025-03-23 07:00:00,2025-03-23 07:07:00,2025-03-23 07:59:00,7,60,31.95903643,100.0,40.82457814,50,52.0,4,92.05995974,13.49,0.333007146,High,Cloudy,Sunday,Peak,92.71995312,CH7,Low,-17.42177757
2025-03-23 07:15:00,ST010,Highway,EV17805,Bus,2025-03-23 07:15:00,2025-03-23 07:27:00,2025-03-23 08:23:00,12,100,49.85339373,97.05747651,47.20408277,50,56.0,2,95.12054776,6.67,0.189676786,High,Rainy,Sunday,Peak,99.32489008,CH3,High,-26.33380596
2025-03-23 07:30:00,ST002,Urban,EV17806,Bus,2025-03-23 07:30:00,2025-03-23 07:44:00,2025-03-23 08:48:00,14,40,45.11807788,100.0,21.95276885,22,64.0,9,92.07011409,8.95,0.139308402,High,Rainy,Sunday,Peak,88.70308898,CH1,Medium,-32.73477076
2025-03-23 07:45:00,ST004,Highway,EV17807,Two-Wheeler,2025-03-23 07:45:00,2025-03-23 07:52:00,2025-03-23 09:42:00,7,75,50.18512407,100.0,37.36115695,22,110.0,3,77.59272597,11.51,0.330689961,High,Rainy,Sunday,Peak,81.39325539,CH6,Low,-14.09784638
2025-03-23 08:00:00,ST006,Highway,EV17808,Car,2025-03-23 08:00:00,2025-03-23 08:13:00,2025-03-23 09:22:00,13,60,54.53653002,96.98646629,25.46996176,22,69.0,8,75.17022477,12.78,0.122960334,High,Clear,Sunday,Peak,75.64856114,CH5,Low,-28.34523493
2025-03-23 08:15:00,ST020,Highway,EV17809,Car,2025-03-23 08:15:00,2025-03-23 08:23:00,2025-03-23 09:18:00,8,30,27.44962017,94.80831532,20.20760854,22,55.0,7,78.80006845,10.01,0.326941099,High,Clear,Sunday,Peak,79.24482532,CH3,Low,-17.45178072
2025-03-23 08:30:00,ST002,Highway,EV17810,Bus,2025-03-23 08:30:00,2025-03-23 08:42:00,2025-03-23 11:35:00,12,100,38.54163225,100.0,61.45836775,22,173.0,2,90.1725393,14.83,0.246285346,High,Cloudy,Sunday,Peak,86.52359624,CH7,Medium,-23.64594747
2025-03-23 08:45:00,ST011,Highway,EV17811,Two-Wheeler,2025-03-23 08:45:00,2025-03-23 08:53:00,2025-03-23 13:44:00,8,60,10.17096267,99.39210331,53.53268438,11,291.0,2,93.95282395,8.17,0.399593262,High,Clear,Sunday,Peak,91.86161307,CH6,Low,-15.80276693
2025-03-23 09:00:00,ST006,Highway,EV17812,Car,2025-03-23 09:00:00,2025-03-23 09:10:00,2025-03-23 13:59:00,10,60,43.50685179,99.82193501,33.78904993,7,289.0,5,100.0,13.73,0.12278689,High,Rainy,Sunday,Peak,95.55740466,CH2,High,-28.81639331
2025-03-23 09:15:00,ST014,Highway,EV17813,Car,2025-03-23 09:15:00,2025-03-23 09:29:00,2025-03-23 13:09:00,14,75,46.93521726,100.0,39.79858705,11,220.0,5,76.94362434,9.46,0.107773379,High,Cloudy,Sunday,Peak,80.68057145,CH4,High,-28.6555235
2025-03-23 09:30:00,ST006,Highway,EV17814,Car,2025-03-23 09:30:00,2025-03-23 09:41:00,2025-03-23 12:26:00,11,40,23.97929213,99.69275049,30.28538334,11,165.0,2,86.67830378,6.68,0.3077628,High,Cloudy,Sunday,Peak,82.23922075,CH9,High,-20.10277675
2025-03-23 09:45:00,ST001,Highway,EV17815,Two-Wheeler,2025-03-23 09:45:00,2025-03-23 09:48:00,2025-03-23 11:27:00,3,40,53.8545718,99.68245382,18.33115281,11,99.0,2,74.46225909,13.92,0.178796737,High,Clear,Sunday,Peak,78.90506575,CH4,High,-13.52854971
2025-03-23 10:00:00,ST002,Highway,EV17816,Bus,2025-03-23 10:00:00,2025-03-23 10:20:00,2025-03-23 11:27:00,20,40,37.12219942,98.70478024,24.63303233,22,67.0,7,77.81443391,5.94,0.791189557,High,Clear,Sunday,Peak,79.33402221,CH3,Low,-15.32720008
2025-03-23 10:15:00,ST008,Highway,EV17817,Bus,2025-03-23 10:15:00,2025-03-23 10:24:00,2025-03-23 10:55:00,9,60,42.88927966,87.0419127,26.49157982,50,31.0,1,98.9658003,8.87,0.431391135,High,Rainy,Sunday,Peak,97.04409521,CH9,Medium,-16.35142601
2025-03-23 10:30:00,ST010,Highway,EV17818,Bus,2025-03-23 10:30:00,2025-03-23 10:35:00,2025-03-23 12:39:00,5,30,26.58497029,100.0,22.02450891,11,124.0,3,65.53233989,13.26,0.684193842,High,Cloudy,Sunday,Peak,63.4658613,CH3,Medium,0.919347268
